tconst,primaryTitle,startYear,genres
tt0088878,Cameroon Connection,1985,"Action,Crime"
tt0088881,The Manhunt,1984,"Action,Crime,Drama"
tt0088883,Car Trouble,1986,Comedy
tt0088885,The Care Bears Movie,1985,"Adventure,Animation,Comedy"
tt0088889,Cat's Eye,1985,"Comedy,Horror,Thriller"
tt0088891,Cavegirl,1985,"Comedy,Fantasy"
tt0088892,Cease Fire,1985,Drama
tt0088895,Certain Fury,1985,"Action,Crime,Drama"
tt0088897,Chain Letters,1985,Drama
tt0088898,The Chain,1984,Comedy
tt0088902,Charley,1986,Comedy
tt0088917,Christophoros,1985,"Drama,History"
tt0088921,The Black Arrow,1985,"Adventure,History,War"
tt0088925,City Limits,1984,"Action,Adventure,Sci-Fi"
tt0088928,Claudia,1985,Drama
tt0088929,Club Life,1986,"Action,Drama,Thriller"
tt0088930,Clue,1985,"Comedy,Crime,Mystery"
tt0088931,The Coca-Cola Kid,1985,"Comedy,Drama"
tt0088932,Coconuts,1985,"Action,Comedy"
tt0088933,Cocoon,1985,"Comedy,Drama,Sci-Fi"
tt0088934,Code Name: Emerald,1985,"Action,Drama,War"
tt0088936,Code of Silence,1985,"Action,Crime,Drama"
tt0088939,The Color Purple,1985,Drama
tt0088940,Light Blast,1985,"Action,Sci-Fi,Thriller"
tt0088942,The Comic,1985,"Drama,Horror,Sci-Fi"
tt0088944,Commando,1985,"Action,Adventure,Thriller"
tt0088946,Company of Women,1985,Crime
tt0088947,Compromising Positions,1985,"Comedy,Drama,Mystery"
tt0088950,Count to Ten,1985,Drama
tt0088955,The Cosmic Eye,1986,"Animation,Sci-Fi"
tt0088959,Criminally Insane 2,1987,"Horror,Thriller"
tt0088960,Creator,1985,"Comedy,Romance,Sci-Fi"
tt0088961,Creature,1985,"Horror,Sci-Fi"
tt0088962,Crime Killer,1985,"Action,Crime"
tt0088963,Crime Wave,1985,"Adventure,Comedy"
tt0088967,Crimewave,1985,"Comedy,Crime,Horror"
tt0088979,D.A.R.Y.L.,1985,"Family,Sci-Fi"
tt0088981,Working Class,1985,"Comedy,Drama,Romance"
tt0088983,The Dagger of Kamui,1985,"Action,Adventure,Animation"
tt0088987,Dance with a Stranger,1985,"Biography,Crime,Drama"
tt0088988,Dangerous Orphans,1985,Action
tt0088989,Dario Argento's World of Horror,1985,"Biography,Documentary"
tt0088992,The Runner,1984,Drama
tt0088993,Day of the Dead,1985,"Horror,Thriller"
tt0088999,Deadly Passion,1985,"Crime,Drama,Thriller"
tt0089000,Deadly Twins,1985,"Action,Drama"
tt0089002,Death Warmed Up,1984,"Horror,Sci-Fi"
tt0089003,Death Wish 3,1985,"Action,Crime,Drama"
tt0089007,Death of an Angel,1986,Drama
tt0089009,Defense of the Realm,1985,Thriller
tt0089013,Demons,1985,Horror
tt0089014,Derborence,1985,Drama
tt0089015,Desert Hearts,1985,"Drama,Romance"
tt0089017,Desperately Seeking Susan,1985,"Comedy,Drama"
tt0089019,Detective School Dropouts,1986,Comedy
tt0089021,Bambi's Childhood,1985,Family
tt0089024,Diesel,1985,"Drama,Sci-Fi"
tt0089028,Dirty Story,1984,Drama
tt0089029,Disciples of the 36th Chamber,1985,"Action,Comedy"
tt0089034,The Doctor and the Devils,1985,"Crime,Drama,History"
tt0089036,Doin' Time,1985,Comedy
tt0089037,Don't Mess with My Sister!,1985,"Action,Drama"
tt0089038,Don't Open Till Christmas,1984,"Horror,Mystery"
tt0089042,Dot and the Koala,1985,"Animation,Family"
tt0089048,Dona Herlinda and Her Son,1985,"Comedy,Drama,Romance"
tt0089051,The Dream,1985,"Drama,History"
tt0089052,Dreamchild,1985,"Biography,Comedy,Drama"
tt0089055,Dressage,1986,"Comedy,Drama"
tt0089060,The Dungeonmaster,1984,"Fantasy,Horror,Sci-Fi"
tt0089061,Dust,1985,Drama
tt0089075,My Family,1986,Comedy
tt0089078,The Chosen One,1985,Thriller
tt0089080,Elise,1985,"Drama,Romance"
tt0089081,She Spent So Many Hours Under the Sun Lamps,1985,"Drama,Fantasy"
tt0089083,The First Two Hundred Years of My Life,1986,Drama
tt0089087,The Emerald Forest,1985,"Action,Adventure,Drama"
tt0089088,The Empty Beach,1985,Thriller
tt0089089,In the Shade,1987,"Drama,Romance"
tt0089090,The End of the World Man,1986,Family
tt0089091,Endgame - Bronx lotta finale,1983,"Action,Sci-Fi"
tt0089092,Enemy Mine,1985,"Action,Adventure,Drama"
tt0089098,Erotic Images,1983,Drama
tt0089100,Erotic Passion,1981,"Crime,Drama"
tt0089104,Escape from the Bronx,1983,"Action,Sci-Fi,Thriller"
tt0089108,Waiting for the Hearse,1985,Comedy
tt0089109,Evils of the Night,1985,"Horror,Sci-Fi"
tt0089114,Explorers,1985,"Adventure,Comedy,Family"
tt0089115,Beyond the Walls,1985,"Drama,Romance"
tt0089118,F/X,1986,"Action,Thriller"
tt0089122,Fair Game,1986,"Action,Thriller"
tt0089126,Fandango,1985,"Comedy,Drama"
tt0089131,Father Guido Sarducci Goes to College,1985,Comedy
tt0089133,The Illegal Immigrant,1985,"Drama,Romance"
tt0089134,Women in Fury,1984,"Action,Crime,Drama"
tt0089139,Fever Pitch,1985,Drama
tt0089146,Tristan and Isolde,1981,"Adventure,Romance"
tt0089149,First Strike,1985,Drama
tt0089153,Flesh+Blood,1985,"Adventure,Drama"
tt0089154,Flesh and Bullets,1985,Crime
tt0089155,Fletch,1985,"Comedy,Crime,Mystery"
tt0089158,Flight North,1986,Drama
tt0089160,Fool for Love,1985,Drama
tt0089161,Forbidden,1984,"Drama,Romance,War"
tt0089163,The Dark Side of Love,1984,Drama
tt0089164,Madman at War,1985,Comedy
tt0089166,Fran,1985,Drama
tt0089167,Fraternity Vacation,1985,Comedy
tt0089173,Friday the 13th: A New Beginning,1985,"Horror,Mystery,Thriller"
tt0089175,Fright Night,1985,"Horror,Thriller"
tt0089177,My Lucky Stars,1985,"Action,Comedy,Crime"
tt0089181,Future-Kill,1985,"Adventure,Comedy,Horror"
tt0089186,The King's Cake,1986,Comedy
tt0089191,The Musical Singer,1985,Romance
tt0089194,Arrested,1985,"Action,Drama"
tt0089200,Ghoulies,1984,"Comedy,Fantasy,Horror"
tt0089201,Slavery,1985,"Action,Drama"
tt0089203,The Gig,1985,Drama
tt0089206,Kenji Miyazawa's Night on the Galactic Railroad,1985,"Adventure,Animation,Drama"
tt0089207,Days of Hell,1986,"Action,War"
tt0089209,Glissando,1982,"Comedy,Drama"
tt0089210,Glut,1983,Drama
tt0089215,18 Golden Destroyers,1985,Action
tt0089217,"Goodbye, New York",1985,"Comedy,Drama,Romance"
tt0089218,The Goonies,1985,"Adventure,Comedy,Family"
tt0089221,The Gospel According to Vic,1986,"Comedy,Drama"
tt0089222,Gotcha!,1985,"Action,Comedy,Mystery"
tt0089233,Grunt! The Wrestling Movie,1985,"Comedy,Crime,Mystery"
tt0089238,Spiritual Love,1987,Horror
tt0089241,The Gunfighter,1983,"Action,Western"
tt0089250,Hammer,1986,Drama
tt0089255,Hard Traveling,1986,Drama
tt0089256,Harem,1985,Drama
tt0089259,Why Me?,1985,Drama
tt0089263,Heated Vengeance,1985,"Action,Adventure"
tt0089264,Heaven Help Us,1985,"Comedy,Drama,Romance"
tt0089265,The Heavenly Kid,1985,"Comedy,Fantasy,Romance"
tt0089268,Hell Squad,1986,Action
tt0089269,Hellhole,1985,"Action,Drama,Horror"
tt0089271,The Adventures of Hercules,1985,"Adventure,Fantasy"
tt0089272,Here Come the Littles,1985,"Adventure,Animation,Family"
tt0089274,The Hills Have Eyes Part II,1984,"Horror,Thriller"
tt0089276,The Official Story,1985,"Drama,History,War"
tt0089280,Hobgoblins,1988,"Comedy,Horror,Sci-Fi"
tt0089283,The Holcroft Covenant,1985,"Action,Crime,Mystery"
tt0089284,Hold-Up,1985,"Comedy,Crime"
tt0089285,Holidays in Amsterdam,1986,Drama
tt0089287,Hollywood Harry,1986,"Comedy,Crime,Thriller"
tt0089288,A Successful Man,1986,Drama
tt0089292,Hong Kong Butcher,1985,"Crime,Horror,Thriller"
tt0089293,Hong Kong Godfather,1985,"Action,Thriller"
tt0089296,The Witching Hour,1985,"Drama,Romance"
tt0089297,Hour of the Star,1985,Drama
tt0089299,Horror House on Highway Five,1985,Horror
tt0089300,Outlaws,1985,"Action,Drama"
tt0089302,Hot Chili,1985,Comedy
tt0089304,Hot Moves,1984,Comedy
tt0089305,Hot Resort,1985,Comedy
tt0089306,Hot Target,1985,"Crime,Thriller"
tt0089308,Howling II: ... Your Sister Is a Werewolf,1985,"Horror,Thriller"
tt0089309,The Seven Angels,1985,Comedy
tt0089310,Huey Long,1985,"Biography,Documentary"
tt0089312,Wuthering Heights,1985,"Drama,Mystery,Romance"
tt0089313,Wives - Ten Years After,1985,"Comedy,Drama"
tt0089320,I Live with Me Dad,1985,Comedy
tt0089323,Private Resistance,1985,"Drama,War"
tt0089325,Idol,1985,Drama
tt0089326,Igor and the Lunatics,1985,Horror
tt0089327,Nuclear Gypsies,1985,Comedy
tt0089331,Impure Thoughts,1986,Comedy
tt0089335,In the Wild Mountains,1986,Drama
tt0089336,An Indecent Obsession,1985,"Drama,Romance,War"
tt0089338,Cut and Run,1985,"Adventure,Horror,Thriller"
tt0089341,The Innocent,1985,Drama
tt0089343,Insignificance,1985,Comedy
tt0089346,Into the Night,1985,"Action,Comedy,Crime"
tt0089348,Invasion U.S.A.,1985,"Action,Thriller"
tt0089350,Invitation to the Wedding,1985,Comedy
tt0089355,Istanbul,1985,"Drama,Thriller"
tt0089360,Jagged Edge,1985,"Drama,Mystery,Thriller"
tt0089362,As Good as Poison,1986,Comedy
tt0089364,James Joyce's Women,1985,Drama
tt0089365,Lily in Love,1984,Comedy
tt0089366,Hail Mary,1985,Drama
tt0089370,The Jewel of the Nile,1985,"Action,Adventure,Comedy"
tt0089371,Mr. Vampire,1985,"Action,Comedy,Fantasy"
tt0089372,The Master Strikes Back,1985,"Action,Drama"
tt0089374,Police Story,1985,"Action,Comedy,Crime"
tt0089377,Joey,1986,Drama
tt0089378,Making Contact,1985,"Action,Adventure,Drama"
tt0089383,Joshua Then and Now,1985,"Comedy,Drama"
tt0089385,The Journey of Natty Gann,1985,"Adventure,Family"
tt0089388,Dirty Game in Casablanca,1985,"Action,Thriller"
tt0089392,Junior,1985,"Comedy,Thriller"
tt0089393,Just One of the Guys,1985,"Comedy,Romance"
tt0089395,Happy Ghost II,1985,"Comedy,Horror"
tt0089404,Capone Cries a Lot,1985,"Action,Comedy"
tt0089409,Keeping Track,1986,"Adventure,Crime,Mystery"
tt0089410,"Kerouac, the Movie",1985,"Biography,Documentary,Drama"
tt0089411,Key Exchange,1985,"Comedy,Romance"
tt0089416,Killing Cars,1986,"Action,Thriller"
tt0089420,King David,1985,"Adventure,Biography,Drama"
tt0089421,King Solomon's Mines,1985,"Action,Adventure,Comedy"
tt0089424,Kiss of the Spider Woman,1985,Drama
tt0089443,The Chronic Innocence,1985,Drama
tt0089451,Rainy Day Friends,1985,Drama
tt0089458,Lamentations a Monument for the Dead World,1985,"History,Mystery"
tt0089460,The Mothers of the Plaza of Mayo,1985,"Documentary,History"
tt0089461,The Last Dragon,1985,"Action,Comedy,Drama"
tt0089463,Latino,1985,"Drama,War"
tt0089465,Lava,1985,"Drama,Family"
tt0089466,Learn to Ski Better,1985,"Documentary,Sport"
tt0089467,Leave All Fair,1985,Drama
tt0089469,Legend,1985,"Adventure,Fantasy,Romance"
tt0089470,The Legend of Billie Jean,1985,"Action,Drama"
tt0089473,Up Your Anchor,1985,Comedy
tt0089477,Letter to Brezhnev,1985,"Comedy,Drama,Romance"
tt0089482,"Run Tiger, Run",1985,"Comedy,Family,Fantasy"
tt0089483,The Liberation of Auschwitz,1986,"Documentary,War"
tt0089489,Lifeforce,1985,"Action,Horror,Mystery"
tt0089491,The Lightship,1985,"Crime,Drama,Thriller"
tt0089493,Pretty Women Walking Through the City,1986,Sci-Fi
tt0089496,Little Treasure,1985,"Action,Comedy,Drama"
tt0089499,Lola,1986,"Drama,Thriller"
tt0089501,Screwballs II,1985,Comedy
tt0089503,The Lost Empire,1984,"Action,Adventure,Comedy"
tt0089504,Lost in America,1985,Comedy
tt0089509,Love Hotel,1985,Drama
tt0089515,Love with the Perfect Stranger,1985,"Comedy,Romance"
tt0089517,Love: Take Off,1985,"Drama,Romance"
tt0089522,Honeymoon,1985,Thriller
tt0089523,Lust in the Dust,1984,"Comedy,Western"
tt0089529,Macaroni,1985,"Comedy,Drama"
tt0089530,Mad Max Beyond Thunderdome,1985,"Action,Adventure,Sci-Fi"
tt0089532,Madre in Japan,1985,Comedy
tt0089538,The Malibu Bikini Shop,1986,"Comedy,Romance"
tt0089539,Malibu Express,1985,"Comedy,Crime,Mystery"
tt0089543,The Man with One Red Shoe,1985,"Comedy,Thriller"
tt0089545,Mania,1985,Adventure
tt0089552,Man,1985,"Action,Drama,Romance"
tt0089554,Marriage of the Century,1985,Comedy
tt0089555,Marie,1985,"Biography,Drama"
tt0089558,Mark of Cain,1986,"Crime,Drama,Horror"
tt0089560,Mask,1985,"Biography,Drama"
tt0089561,Mask of Murder,1988,"Horror,Mystery,Thriller"
tt0089562,Massacre in Dinosaur Valley,1985,"Action,Adventure,Horror"
tt0089563,Masterblaster,1987,"Action,Thriller"
tt0089566,The Mind of Clay,1985,"Documentary,Drama"
tt0089569,Maxie,1985,"Comedy,Fantasy"
tt0089571,The Lover,1985,Drama
tt0089572,The Mean Season,1985,"Crime,Thriller"
tt0089573,Means and Ends,1985,Drama
tt0089574,Medium,1985,"Horror,Mystery,Thriller"
tt0089575,Meier,1986,Comedy
tt0089576,Lost Romance,1985,"Drama,Romance"
tt0089578,My Wife Inge and My Mistress Schmidt,1985,Comedy
tt0089584,The Mass Is Ended,1985,"Comedy,Drama"
tt0089585,Meteor and Shadow,1985,"Biography,Drama"
tt0089590,Such a Long Absence,1985,Drama
tt0089591,Miami Supercops,1985,"Action,Comedy,Crime"
tt0089594,The Go Masters,1982,Drama
tt0089598,Miranda,1985,"Comedy,Romance"
tt0089601,Mischief,1985,"Comedy,Romance"
tt0089603,Mishima: A Life in Four Chapters,1985,"Biography,Drama"
tt0089604,Missing in Action 2: The Beginning,1985,"Action,Drama,Thriller"
tt0089606,My Life as a Dog,1985,"Comedy,Drama"
tt0089607,Mixed Blood,1984,"Action,Drama"
tt0089610,Mohabbat,1985,Romance
tt0089613,My Brother-in-law Killed My Sister,1986,"Comedy,Thriller"
tt0089614,Monkey War,1982,Fantasy
tt0089622,Morons from Outer Space,1985,"Comedy,Sci-Fi"
tt0089623,Woman Requiem,1985,"Drama,Thriller"
tt0089628,Movers & Shakers,1985,Comedy
tt0089629,Moving Violations,1985,Comedy
tt0089630,Mr. Wrong,1984,"Horror,Thriller"
tt0089631,Mr. Boo Meets Pom Pom,1985,"Action,Comedy"
tt0089633,Mr. Love,1985,Comedy
tt0089639,Murder Elite,1985,"Drama,Horror,Thriller"
tt0089643,Murphy's Romance,1985,"Comedy,Drama,Romance"
tt0089647,My American Cousin,1985,"Biography,Drama"
tt0089649,My Man Adam,1985,"Comedy,Crime,Thriller"
tt0089651,My Name Ain't Suzie,1985,Drama
tt0089652,My Science Project,1985,"Action,Adventure,Comedy"
tt0089661,Nadia,1986,Drama
tt0089670,National Lampoon's European Vacation,1985,"Adventure,Comedy"
tt0089677,Beethoven's Nephew,1985,Drama
tt0089678,New Delhi Times,1986,"Drama,Mystery"
tt0089679,The New Kids,1985,"Crime,Drama,Horror"
tt0089682,Ain't Nothin' Without You,1985,Comedy
tt0089683,Nickel Mountain,1984,Drama
tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,1985,Horror
tt0089687,It Isn't Easy to Get Along with Men,1985,"Comedy,Romance"
tt0089689,Nine Deaths of the Ninja,1985,"Action,Thriller"
tt0089690,City Ninja,1985,Action
tt0089691,The Ninja Wars,1982,"Action,Adventure,Fantasy"
tt0089693,No Man's Land,1985,Drama
tt0089695,"No Retreat, No Surrender",1986,"Action,Comedy,Crime"
tt0089697,No Surrender,1985,Comedy
tt0089707,November Moon,1985,"Drama,Romance,War"
tt0089708,Women,1985,Drama
tt0089710,The Night Wears Suspenders,1985,"Comedy,Romance"
tt0089714,"O-Bi, O-Ba - The End of Civilization",1985,"Drama,Mystery,Sci-Fi"
tt0089715,O.C. and Stiggs,1985,"Comedy,Romance"
tt0089716,Colonel Redl,1985,"Biography,Drama,History"
tt0089719,Odd Birds,1985,Drama
tt0089721,The Detached Mission,1986,"Action,Drama"
tt0089726,He Died with His Eyes Open,1985,"Crime,Drama,Mystery"
tt0089731,One Magic Christmas,1985,"Family,Fantasy"
tt0089735,The Oracle,1985,"Crime,Horror"
tt0089740,Orion's Belt,1985,"Action,Thriller"
tt0089746,The Funeral,1984,Comedy
tt0089748,When Father Was Away on Business,1985,Drama
tt0089751,"Tora-san, the Go-between",1985,"Comedy,Romance"
tt0089755,Out of Africa,1985,"Biography,Drama,Romance"
tt0089756,Out of Control,1985,"Action,Drama"
tt0089758,Outtakes,1987,Comedy
tt0089762,P.R.O.F.S.,1985,Comedy
tt0089763,Pacific Inferno,1979,War
tt0089766,Palace,1985,"Comedy,Romance,War"
tt0089770,Papa Was a Preacher,1985,Drama
tt0089771,Paper Bird,1984,"Crime,Drama"
tt0089774,The Lost Paradise,1985,Drama
tt0089781,Passage secret,1985,Drama
tt0089786,Paul Chevrolet and the Ultimate Hallucination,1985,Crime
tt0089789,The Peanut Butter Solution,1985,"Adventure,Comedy,Family"
tt0089790,Lola's Secret,1984,Drama
tt0089791,Pee-wee's Big Adventure,1985,"Adventure,Comedy,Family"
tt0089793,Peter-No-Tail in America,1985,"Animation,Family"
tt0089794,A King and His Movie,1986,"Comedy,Drama"
tt0089796,Little Revenge,1986,Drama
tt0089798,Perfect,1985,"Drama,Romance"
tt0089800,The Feather Fairy,1985,"Comedy,Fantasy,Romance"
tt0089807,The Pleasure,1985,Drama
tt0089808,Little Flames,1985,Drama
tt0089810,Pink Nights,1985,"Comedy,Romance"
tt0089813,The Sicilian Connection,1985,"Crime,Drama"
tt0089816,Plenty,1985,Drama
tt0089821,Police,1985,"Crime,Drama,Romance"
tt0089822,Police Academy 2: Their First Assignment,1985,Comedy
tt0089823,A Polish Vampire in Burbank,1983,"Comedy,Horror"
tt0089826,Porky's Revenge,1985,Comedy
tt0089834,The Practice of Love,1985,Drama
tt0089835,Pray for Death,1985,"Action,Crime,Drama"
tt0089838,A Private Function,1984,Comedy
tt0089839,Private Resort,1985,Comedy
tt0089847,The Protector,1985,"Action,Crime,Thriller"
tt0089850,Psycho Girls,1986,"Comedy,Horror"
tt0089852,Pumping Iron II: The Women,1985,"Documentary,Sport"
tt0089853,The Purple Rose of Cairo,1985,"Comedy,Fantasy,Romance"
tt0089854,Pursuit of a Killer,1985,"Action,Crime,Mystery"
tt0089855,Voyage of the Young Composer,1985,"Comedy,Drama"
tt0089860,Peril,1985,"Crime,Drama,Mystery"
tt0089861,Witch from Nepal,1986,"Action,Horror"
tt0089863,Young Cops,1985,"Action,Comedy"
tt0089865,Mismatched Couples,1985,"Action,Comedy,Romance"
tt0089866,Taipei Story,1985,Drama
tt0089869,The Quiet Earth,1985,"Drama,Mystery,Sci-Fi"
tt0089877,Rainbow Brite and the Star Stealer,1985,"Adventure,Animation,Family"
tt0089879,Rajska jablon,1986,Drama
tt0089880,Rambo: First Blood Part II,1985,"Action,Adventure,Thriller"
tt0089881,Ran,1985,"Action,Drama,War"
tt0089885,Re-Animator,1985,"Comedy,Horror,Sci-Fi"
tt0089886,Real Genius,1985,"Comedy,Romance,Sci-Fi"
tt0089891,Red Desert Penitentiary,1985,Comedy
tt0089892,Red Heat,1985,Thriller
tt0089893,Red Sonja,1985,"Action,Adventure,Fantasy"
tt0089894,Reel Horror,1985,Horror
tt0089896,The King of Rio,1985,"Crime,Drama"
tt0089899,Relatives,1984,Drama
tt0089901,Remo Williams: The Adventure Begins,1985,"Action,Adventure,Comedy"
tt0089903,The Lost Republic II,1986,"Documentary,History,War"
tt0089904,Restless Natives,1985,"Comedy,Crime"
tt0089905,Return,1985,"Fantasy,Horror,Romance"
tt0089907,The Return of the Living Dead,1985,"Comedy,Horror,Sci-Fi"
tt0089908,Return to Oz,1985,"Adventure,Family,Fantasy"
tt0089911,Revenge of the Stolen Stars,1986,"Adventure,Comedy,Fantasy"
tt0089912,The Revenge of the Teenage Vixens from Outer Space,1985,"Comedy,Sci-Fi"
tt0089913,Revolution,1985,"Adventure,Drama,History"
tt0089918,Richard Pryor: Live and Smokin',1971,Comedy
tt0089921,Rip-Off,1977,"Comedy,Thriller"
tt0089925,Robbery Under Arms,1985,"Action,Adventure,Crime"
tt0089927,Rocky IV,1985,"Drama,Sport"
tt0089930,Roller Blade,1986,"Action,Comedy,Sci-Fi"
tt0089931,"Again, Forever",1985,Drama
tt0089941,Runaway Train,1985,"Action,Adventure,Drama"
tt0089942,Running Mates,1986,Romance
tt0089943,Lupin III: Legend of the Gold of Babylon,1985,"Action,Adventure,Animation"
tt0089945,Rustlers' Rhapsody,1985,"Comedy,Western"
tt0089948,The Vagabonds,1985,"Comedy,Drama"
tt0089949,Lonelyheart,1985,"Comedy,Fantasy,Romance"
tt0089960,Vagabond,1985,"Drama,Romance"
tt0089961,Santa Claus: The Movie,1985,"Adventure,Family,Fantasy"
tt0089963,Savage Dawn,1985,"Action,Drama"
tt0089964,Savage Island,1985,"Action,Crime,Drama"
tt0089967,Scandalous Gilda,1985,Drama
tt0089974,School Spirit,1985,"Comedy,Fantasy"
tt0089984,He-Man and She-Ra: The Secret of the Sword,1985,"Action,Adventure,Animation"
tt0089993,The Serpent Warriors,1985,"Crime,Horror"
tt0089994,Follow That Bird,1985,"Adventure,Comedy,Family"
tt0089996,Seven Wolves,1989,"Action,Comedy,Drama"
tt0089997,Seven Minutes in Heaven,1985,"Comedy,Drama,Romance"
tt0090006,Shaker Run,1985,"Action,Drama"
tt0090007,The Shaolin Drunk Monkey,1981,"Action,Comedy"
tt0090009,She,1984,"Action,Adventure,Fantasy"
tt0090012,The Island,1985,Horror
tt0090013,Those Merry Souls,1985,"Action,Comedy,Horror"
tt0090018,Lady of the Night,1986,Drama
tt0090021,Silver Bullet,1985,Horror
tt0090022,Silverado,1985,"Action,Crime,Drama"
tt0090030,Ski Country,1984,"Documentary,Sport"
tt0090037,Smooth Talk,1985,"Drama,Romance,Thriller"
tt0090038,Smugglarkungen,1985,"Comedy,Crime,Romance"
tt0090043,Soldiers in Hiding,1985,"Documentary,War"
tt0090049,I Am an ESP,1985,Comedy
tt0090052,The Satin Slipper,1985,Drama
tt0090053,South Bronx Heroes,1985,"Action,Drama,Mystery"
tt0090054,Space Rage,1985,"Action,Sci-Fi,Western"
tt0090056,Spies Like Us,1985,"Adventure,Comedy"
tt0090057,Spookies,1986,"Comedy,Horror"
tt0090060,St. Elmo's Fire,1985,"Drama,Romance"
tt0090062,Stand Alone,1985,"Action,Drama"
tt0090065,Starchaser: The Legend of Orin,1985,"Action,Adventure,Animation"
